ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
4009838,中古マンション等,,4102,宮城県,仙台市宮城野区,榴岡,榴ケ岡,4,２ＬＤＫ,55,,,,,,,住宅,,,,商業地域,80.0,400.0,2017年第４四半期,改装済,,7.3979400086720375
4014131,中古マンション等,,4101,宮城県,仙台市青葉区,土樋,愛宕橋,3,３ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第１四半期,未改装,,7.146128035678238
4017992,中古マンション等,,4104,宮城県,仙台市太白区,鹿野,長町南,6,３ＬＤＫ,65,,,,平成8年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第３四半期,未改装,,7.342422680822207
4012012,中古マンション等,,4101,宮城県,仙台市青葉区,北根,台原,10,１Ｋ,15,,,,昭和64年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第１四半期,改装済,,6.041392685158225
4025689,中古マンション等,,4103,宮城県,仙台市若林区,五橋,五橋,2,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,500.0,2012年第３四半期,未改装,,7.414973347970818
4015037,中古マンション等,,4101,宮城県,仙台市青葉区,通町,北四番丁,10,３ＬＤＫ,70,,,,平成11年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第２四半期,未改装,,7.2552725051033065
4038244,中古マンション等,,4105,宮城県,仙台市泉区,市名坂,泉中央,15,４ＬＤＫ,75,,,,平成9年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第２四半期,未改装,,7.2552725051033065
4028302,中古マンション等,,4105,宮城県,仙台市泉区,天神沢,泉中央,30分?60分,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第２四半期,,,6.518513939877887
4008067,中古マンション等,,4102,宮城県,仙台市宮城野区,大梶,陸前原ノ町,13,２ＤＫ,45,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2018年第２四半期,改装済,,7.079181246047625
4033812,中古マンション等,,4104,宮城県,仙台市太白区,長町南,長町南,3,４ＬＤＫ,75,,,,平成8年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2012年第１四半期,改装済,,7.2552725051033065
4038442,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,未改装,,7.230448921378274
4012306,中古マンション等,,4101,宮城県,仙台市青葉区,小松島,東照宮,15,３ＬＤＫ,75,,,,平成4年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2008年第２四半期,未改装,,7.113943352306837
4029261,中古マンション等,,4103,宮城県,仙台市若林区,河原町,河原町(宮城),5,４ＬＤＫ,80,,,,平成10年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2013年第２四半期,未改装,,7.3979400086720375
4036397,中古マンション等,,4104,宮城県,仙台市太白区,南大野田,富沢,10,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第２四半期,未改装,,7.342422680822207
4020399,中古マンション等,,4102,宮城県,仙台市宮城野区,原町,宮城野原,9,２ＤＫ＋Ｓ,50,,,,平成8年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,,6.778151250383644
4017627,中古マンション等,,4102,宮城県,仙台市宮城野区,宮千代,宮城野原,21,４ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第１四半期,未改装,,7.301029995663981
4025202,中古マンション等,,4102,宮城県,仙台市宮城野区,福室,陸前高砂,5,４ＤＫ,55,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2006年第２四半期,,,6.845098040014257
4000681,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,五橋,3,１Ｋ,20,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,改装済,,6.770852011642144
4013260,中古マンション等,,4103,宮城県,仙台市若林区,石名坂,河原町(宮城),3,２ＬＤＫ,60,,,,昭和49年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2019年第１四半期,改装済,,7.230448921378274
4011744,中古マンション等,,4102,宮城県,仙台市宮城野区,福田町,福田町,8,２ＬＤＫ,45,,,,平成2年,,住宅,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,改装済,,7.041392685158225
4028414,中古マンション等,,4105,宮城県,仙台市泉区,七北田,泉中央,10,２ＬＤＫ,65,,,,平成25年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第２四半期,改装済,,7.491361693834273
4001531,中古マンション等,,4101,宮城県,仙台市青葉区,春日町,勾当台公園,9,３ＬＤＫ,50,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,未改装,,7.204119982655925
4045400,中古マンション等,,4104,宮城県,仙台市太白区,門前町,長町一丁目,10,３ＬＤＫ,70,,,,平成16年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第４四半期,未改装,,7.2552725051033065
4012255,中古マンション等,,4101,宮城県,仙台市青葉区,木町,北仙台,11,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第１四半期,未改装,,7.301029995663981
4018104,中古マンション等,,4104,宮城県,仙台市太白区,鹿野,長町南,14,３ＬＤＫ,60,,,,昭和62年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第１四半期,,,7.146128035678238
4027431,中古マンション等,,4103,宮城県,仙台市若林区,新寺,仙台,6,,50,,,,,ＳＲＣ,事務所,,,,,商業地域,80.0,500.0,2012年第４四半期,未改装,,6.57978359661681
4008988,中古マンション等,,4102,宮城県,仙台市宮城野区,清水沼,陸前原ノ町,13,２ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2015年第３四半期,未改装,,7.176091259055681
4023717,中古マンション等,,4104,宮城県,仙台市太白区,茂庭台,葛岡,1H?1H30,２ＬＤＫ,85,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2017年第２四半期,改装済,,7.079181246047625
4021023,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,１Ｋ,25,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,改装済,,6.531478917042255
4030812,中古マンション等,,4102,宮城県,仙台市宮城野区,幸町,東照宮,18,４ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第２四半期,未改装,,7.361727836017593
4019382,中古マンション等,,4101,宮城県,仙台市青葉区,二日町,北四番丁,6,２ＬＤＫ,50,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第１四半期,未改装,,7.176091259055681
4025266,中古マンション等,,4105,宮城県,仙台市泉区,泉中央,泉中央,8,３ＬＤＫ,70,,,,平成7年,ＲＣ,,その他,,,,第２種住居地域,60.0,200.0,2018年第２四半期,未改装,,7.2552725051033065
4000636,中古マンション等,,4101,宮城県,仙台市青葉区,一番町,仙台,7,１Ｋ,20,,,,昭和51年,ＳＲＣ,店舗,店舗,,,,商業地域,80.0,600.0,2017年第３四半期,未改装,,6.544068044350276
4014899,中古マンション等,,4101,宮城県,仙台市青葉区,昭和町,北仙台,6,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第１四半期,未改装,,7.380211241711606
4016629,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第１四半期,未改装,,7.3222192947339195
4006019,中古マンション等,,4101,宮城県,仙台市青葉区,台原,台原,5,４ＬＤＫ,85,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第２四半期,未改装,,7.230448921378274
4021541,中古マンション等,,4104,宮城県,仙台市太白区,西中田,南仙台,8,３ＬＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第１四半期,未改装,,7.0
4020607,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町,5,２ＤＫ,50,,,,平成4年,ＲＣ,住宅,住宅,,,,商業地域,80.0,800.0,2015年第４四半期,改装済,,7.230448921378274
4009247,中古マンション等,,4101,宮城県,仙台市青葉区,柏木,北四番丁,8,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2006年第４四半期,,,7.3222192947339195
4040250,中古マンション等,,4202,宮城県,石巻市,不動町,石巻,24,３ＬＤＫ,55,,,,昭和63年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第１四半期,未改装,,6.982271233039568
4020535,中古マンション等,,4104,宮城県,仙台市太白区,長町,長町,0,３ＬＤＫ,80,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,未改装,,7.301029995663981
4006381,中古マンション等,,4101,宮城県,仙台市青葉区,二日町,勾当台公園,5,オープンフロア,130,,,,平成3年,ＲＣ,事務所,事務所,,,,商業地域,80.0,500.0,2015年第３四半期,未改装,,7.204119982655925
4007450,中古マンション等,,4101,宮城県,仙台市青葉区,梅田町,東照宮,9,３ＬＤＫ,65,,,,昭和63年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第２四半期,改装済,,7.079181246047625
4008942,中古マンション等,,4101,宮城県,仙台市青葉区,中山,北山(宮城),20,２ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第３四半期,,,7.3222192947339195
4017300,中古マンション等,,4101,宮城県,仙台市青葉区,八幡,国見(宮城),20,４ＬＤＫ,60,,,,昭和63年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第２四半期,改装済,,6.763427993562937
4005811,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,五橋,5,１Ｋ,20,,,,昭和63年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第１四半期,未改装,,6.5910646070264995
4000699,中古マンション等,,4101,宮城県,仙台市青葉区,五橋,五橋,3,オープンフロア,35,,,,平成4年,ＳＲＣ,事務所,事務所,,,,商業地域,80.0,500.0,2018年第３四半期,未改装,,7.041392685158225
4004747,中古マンション等,,4101,宮城県,仙台市青葉区,郷六,葛岡,2,２ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,50.0,80.0,2014年第２四半期,未改装,,6.924279286061882
4014652,中古マンション等,,4101,宮城県,仙台市青葉区,堤通雨宮町,北仙台,8,３ＬＤＫ,70,,,,平成18年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第４四半期,未改装,,7.462397997898956
4036633,中古マンション等,,4104,宮城県,仙台市太白区,西多賀,長町南,29,２ＬＤＫ,65,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,未改装,,7.146128035678238
4024445,中古マンション等,,4101,宮城県,仙台市青葉区,立町,広瀬通,11,３ＬＤＫ,75,,,,平成15年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第２四半期,未改装,,7.342422680822207
4007034,中古マンション等,,4101,宮城県,仙台市青葉区,宮町,東照宮,4,３ＤＫ,60,,,,平成10年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第３四半期,未改装,,7.176091259055681
4005167,中古マンション等,,4101,宮城県,仙台市青葉区,米ケ袋,五橋,13,３ＬＤＫ,70,,,,昭和60年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2014年第３四半期,改装済,,7.2552725051033065
4004303,中古マンション等,,4101,宮城県,仙台市青葉区,立町,広瀬通,9,１Ｋ,15,,,,昭和60年,ＳＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2015年第２四半期,未改装,,6.57978359661681
4030482,中古マンション等,,4103,宮城県,仙台市若林区,成田町,仙台,30分?60分,２ＤＫ,45,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第３四半期,,,6.929418925714293
4009722,中古マンション等,,4102,宮城県,仙台市宮城野区,榴ケ岡,榴ケ岡,9,４ＬＤＫ,80,,,,平成29年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,7.6127838567197355
4033201,中古マンション等,,4105,宮城県,仙台市泉区,南光台南,旭ケ丘(宮城),22,１Ｋ,20,,,,平成2年,鉄骨造,住宅,,,,,第２種住居地域,60.0,200.0,2010年第１四半期,未改装,,6.230448921378274
4028850,中古マンション等,,4103,宮城県,仙台市若林区,古城,河原町(宮城),9,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2007年第３四半期,未改装,,6.954242509439325
4004342,中古マンション等,,4101,宮城県,仙台市青葉区,中央,仙台,5,４ＬＤＫ,75,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2015年第４四半期,未改装,,7.113943352306837
4038459,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,１Ｋ,25,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第１四半期,未改装,,6.568201724066995
4009424,中古マンション等,,4101,宮城県,仙台市青葉区,片平,仙台,,３ＬＤＫ,75,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2006年第２四半期,未改装,,7.361727836017593
4046260,中古マンション等,,4105,宮城県,仙台市泉区,みずほ台,八乙女,10,４ＬＤＫ,80,,,,平成9年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2013年第４四半期,未改装,,7.278753600952829
4030804,中古マンション等,,4102,宮城県,仙台市宮城野区,幸町,東照宮,16,４ＬＤＫ,100,,,,平成20年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第２四半期,未改装,,7.462397997898956
4008199,中古マンション等,,4101,宮城県,仙台市青葉区,北根,台原,9,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第４四半期,未改装,,6.380211241711606
4000645,中古マンション等,,4101,宮城県,仙台市青葉区,一番町,仙台,9,２ＬＤＫ,55,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第１四半期,未改装,,7.414973347970818
4014869,中古マンション等,,4101,宮城県,仙台市青葉区,昭和町,北仙台,2,１ＤＫ,40,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,,,6.3979400086720375
4005358,中古マンション等,,4101,宮城県,仙台市青葉区,錦ケ丘,愛子,28,,100,,,,平成7年,ＳＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第３四半期,,,7.230448921378274
4010756,中古マンション等,,4101,宮城県,仙台市青葉区,国見,国見(宮城),12,２ＬＤＫ,55,,,,平成6年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第４四半期,未改装,,6.919078092376074
4022787,中古マンション等,,4104,宮城県,仙台市太白区,郡山,長町,10,４ＬＤＫ,70,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2014年第２四半期,未改装,,7.176091259055681
4013391,中古マンション等,,4103,宮城県,仙台市若林区,五橋,五橋,2,,20,,,,平成20年,鉄骨造,その他,その他,,,,商業地域,80.0,400.0,2016年第４四半期,,,6.4623979978989565
4032932,中古マンション等,,4104,宮城県,仙台市太白区,大野田,長町南,13,３ＬＤＫ,65,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第１四半期,未改装,,7.176091259055681
4018176,中古マンション等,,4102,宮城県,仙台市宮城野区,白鳥,陸前高砂,16,３ＬＤＫ,60,,,,平成8年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,未改装,,6.812913356642856
4004400,中古マンション等,,4101,宮城県,仙台市青葉区,堤通雨宮町,北仙台,8,３ＬＤＫ,60,,,,平成8年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2018年第１四半期,改装済,,7.414973347970818
4024241,中古マンション等,,4101,宮城県,仙台市青葉区,高松,東照宮,8,２ＬＤＫ,60,,,,平成12年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第１四半期,未改装,,6.973127853599698
4014650,中古マンション等,,4101,宮城県,仙台市青葉区,堤通雨宮町,北仙台,8,２ＬＤＫ,55,,,,平成8年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第４四半期,未改装,,7.176091259055681
4024989,中古マンション等,,4102,宮城県,仙台市宮城野区,苦竹,苦竹,5,３ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,未改装,,7.079181246047625
4026043,中古マンション等,,4104,宮城県,仙台市太白区,八本松,長町一丁目,14,３ＤＫ,55,,,,昭和51年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第１四半期,未改装,,6.505149978319906
4016714,中古マンション等,,4103,宮城県,仙台市若林区,大和町,薬師堂(宮城),3,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第１四半期,未改装,,7.2552725051033065
4031870,中古マンション等,,4104,宮城県,仙台市太白区,郡山,長町,9,４ＬＤＫ,70,,,,昭和56年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2006年第２四半期,改装済,,6.8750612633917
4023823,中古マンション等,,4104,宮城県,仙台市太白区,茂庭台,仙台,2H?,２ＬＤＫ,55,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,6.672097857935717
4025090,中古マンション等,,4104,宮城県,仙台市太白区,長町南,太子堂,8,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2014年第４四半期,未改装,,7.3222192947339195
4021031,中古マンション等,,4104,宮城県,仙台市太白区,長町南,富沢,5,３ＬＤＫ,70,,,,昭和63年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第１四半期,改装済,,7.176091259055681
4021466,中古マンション等,,4104,宮城県,仙台市太白区,西中田,南仙台,14,３ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,未改装,,6.986771734266245
4012209,中古マンション等,,4101,宮城県,仙台市青葉区,小松島,台原,14,２ＬＤＫ,50,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第２四半期,改装済,調停・競売等,6.845098040014257
4004242,中古マンション等,,4101,宮城県,仙台市青葉区,柏木,北山(宮城),16,３ＬＤＫ,75,,,,平成14年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第１四半期,未改装,,7.204119982655925
4012330,中古マンション等,,4102,宮城県,仙台市宮城野区,宮城野,榴ケ岡,11,３ＬＤＫ,65,,,,昭和59年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第４四半期,未改装,,7.0
4012403,中古マンション等,,4101,宮城県,仙台市青葉区,木町通,北四番丁,9,２ＤＫ,45,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第３四半期,改装済,,7.041392685158225
4016414,中古マンション等,,4103,宮城県,仙台市若林区,大和町,卸町(宮城),5,３ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,改装済,,7.230448921378274
4029224,中古マンション等,,4103,宮城県,仙台市若林区,大和町,仙台,30分?60分,３ＬＤＫ,40,,,,昭和61年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,改装済,,6.8750612633917
4021706,中古マンション等,,4104,宮城県,仙台市太白区,西中田,南仙台,2,２ＬＤＫ,50,,,,平成4年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第２四半期,未改装,,7.079181246047625
4006375,中古マンション等,,4101,宮城県,仙台市青葉区,二日町,勾当台公園,4,３ＬＤＫ,55,,,,昭和54年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,500.0,2016年第１四半期,改装済,,7.146128035678238
4027661,中古マンション等,,4105,宮城県,仙台市泉区,高森,泉中央,30分?60分,３ＬＤＫ,75,,,,平成16年,ＲＣ,住宅,住宅,,,,第１種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,7.301029995663981
4012072,中古マンション等,,4101,宮城県,仙台市青葉区,北目町,五橋,5,３ＬＤＫ,60,,,,昭和50年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2013年第４四半期,未改装,,6.732393759822968
