ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
45005584,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎神宮,18,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2018年第４四半期,改装済,,7.176091259055681
45036167,中古マンション等,,45202,宮崎県,都城市,上川東,都城,15,５ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第３四半期,未改装,,6.826074802700826
45000580,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,3,,40,,,,平成13年,,,,,,,,,,2018年第２四半期,,,7.041392685158225
45042008,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,田吉,30分?60分,１ＤＫ,20,,,,平成2年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第３四半期,未改装,,6.301029995663981
45035544,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,25,２ＬＤＫ,45,,,,,鉄骨造,住宅,,,,,第２種住居地域,60.0,200.0,2013年第１四半期,,,6.623249290397901
45037295,中古マンション等,,45201,宮崎県,宮崎市,江平西,,,４ＬＤＫ,30,,,,平成11年,ＳＲＣ,住宅,,,,,,,,2009年第４四半期,未改装,,7.176091259055681
45042186,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,8,４ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,改装済,,7.176091259055681
45042185,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,8,４ＬＤＫ,80,,,,平成8年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,未改装,,7.230448921378274
45037296,中古マンション等,,45201,宮崎県,宮崎市,江平東,宮崎,21,３ＤＫ,55,,,,昭和64年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第３四半期,未改装,,6.973127853599698
45000535,中古マンション等,,45201,宮崎県,宮崎市,江平西,宮崎神宮,14,４ＬＤＫ,75,,,,平成10年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2020年第１四半期,未改装,,7.204119982655925
45026061,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,26,３ＬＤＫ,75,,,,平成11年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,150.0,2011年第１四半期,未改装,,7.146128035678238
45003182,中古マンション等,,45201,宮崎県,宮崎市,神宮西,宮崎神宮,30分?60分,３ＬＤＫ,65,,,,平成6年,ＲＣ,住宅,住宅,,,,第１種低層住居専用地域,60.0,100.0,2016年第４四半期,改装済,,7.146128035678238
45032446,中古マンション等,,45201,宮崎県,宮崎市,恒久,南宮崎,28,４ＬＤＫ,65,,,,昭和64年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第４四半期,未改装,,6.698970004336019
45043007,中古マンション等,,45201,宮崎県,宮崎市,田代町,宮崎,30分?60分,２ＬＤＫ,60,,,,昭和64年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2007年第２四半期,改装済,,6.919078092376074
45000094,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,宮崎空港,13,１Ｋ,25,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2016年第３四半期,改装済,,6.505149978319906
45000117,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,11,１Ｋ,20,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2015年第４四半期,未改装,,6.301029995663981
45031460,中古マンション等,,45201,宮崎県,宮崎市,学園木花台北,木花,21,４ＬＤＫ,95,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第３四半期,改装済,,7.113943352306837
45023347,中古マンション等,,45201,宮崎県,宮崎市,橘通西,宮崎,18,４ＬＤＫ,75,,,,平成16年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第１四半期,未改装,,7.278753600952829
45022866,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,19,４ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,住宅,,,,第２種住居地域,,,2014年第４四半期,未改装,,7.230448921378274
45042863,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,１Ｋ,15,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第２四半期,未改装,,6.3222192947339195
45003324,中古マンション等,,45201,宮崎県,宮崎市,瀬頭,宮崎,13,２ＬＤＫ,70,,,,平成21年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第２四半期,未改装,,7.301029995663981
45035113,中古マンション等,,45201,宮崎県,宮崎市,神宮西,宮崎神宮,2H?,４ＬＤＫ,80,,,,戦前,ＲＣ,住宅,,,,,第１種低層住居専用地域,60.0,100.0,2013年第２四半期,改装済,,7.176091259055681
45031285,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,4,３ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第４四半期,改装済,,7.146128035678238
45005388,中古マンション等,,45201,宮崎県,宮崎市,松山,宮崎,18,４ＬＤＫ,70,,,,平成21年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,5.414973347970818
45043499,中古マンション等,,45201,宮崎県,宮崎市,和知川原,宮崎,25,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2008年第３四半期,未改装,,7.3979400086720375
45003051,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,13,４ＬＤＫ,80,,,,平成9年,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2016年第１四半期,未改装,,7.176091259055681
45021883,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,宮崎空港,10,１Ｋ,25,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2014年第１四半期,未改装,,6.414973347970818
45001054,中古マンション等,,45201,宮崎県,宮崎市,大橋,宮崎,28,３ＬＤＫ,70,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第４四半期,未改装,,7.113943352306837
45023964,中古マンション等,,45201,宮崎県,宮崎市,吉村町,宮崎,17,３ＬＤＫ,50,,,,昭和54年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第１四半期,改装済,,6.698970004336019
45021894,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,18,２ＤＫ,45,,,,昭和49年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,未改装,,6.301029995663981
45003849,中古マンション等,,45201,宮崎県,宮崎市,橘通東,宮崎,15,３ＬＤＫ,70,,,,昭和56年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2017年第１四半期,未改装,,6.778151250383644
45038096,中古マンション等,,45201,宮崎県,宮崎市,瀬頭,宮崎,16,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2009年第４四半期,未改装,,7.230448921378274
45042251,中古マンション等,,45201,宮崎県,宮崎市,大塚町,宮崎,30分?60分,３ＬＤＫ,60,,,,平成4年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第４四半期,未改装,,6.812913356642856
45023986,中古マンション等,,45201,宮崎県,宮崎市,和知川原,宮崎,29,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第２四半期,未改装,,7.361727836017593
45024413,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,田吉,30分?60分,２ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第４四半期,未改装,,6.6020599913279625
45038566,中古マンション等,,45201,宮崎県,宮崎市,錦本町,宮崎,10,３ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第２四半期,改装済,,7.301029995663981
45042794,中古マンション等,,45201,宮崎県,宮崎市,下北方町,,,４ＬＤＫ,85,,,,平成14年,ＲＣ,住宅,,,,,,,,2007年第３四半期,,,7.301029995663981
45031329,中古マンション等,,45201,宮崎県,宮崎市,大塚台西,宮崎,30分?60分,３ＬＤＫ,85,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第１四半期,改装済,,7.176091259055681
45037998,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎,18,４ＬＤＫ,80,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第１四半期,未改装,,7.204119982655925
45042800,中古マンション等,,45201,宮崎県,宮崎市,城ケ崎,南宮崎,16,３ＬＤＫ,50,,,,,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2007年第４四半期,未改装,,6.653212513775344
45000102,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,10,１ＤＫ,20,,,,平成3年,ＲＣ,,住宅,,,,近隣商業地域,80.0,300.0,2019年第２四半期,,,6.3979400086720375
45003836,中古マンション等,,45201,宮崎県,宮崎市,橘通東,宮崎,21,２ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,改装済,,7.518513939877887
45022953,中古マンション等,,45201,宮崎県,宮崎市,瀬頭,宮崎,14,４ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2014年第１四半期,改装済,,7.342422680822207
45035642,中古マンション等,,45201,宮崎県,宮崎市,花殿町,宮崎,21,３ＬＤＫ,70,,,,平成23年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2013年第２四半期,未改装,,7.3222192947339195
45000109,中古マンション等,,45201,宮崎県,宮崎市,旭,宮崎,10,１Ｋ,20,,,,平成2年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2018年第１四半期,改装済,,7.3222192947339195
45005563,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,25,３ＬＤＫ,90,,,,平成7年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2020年第１四半期,未改装,,7.204119982655925
45004510,中古マンション等,,45201,宮崎県,宮崎市,出来島町,宮崎,26,３ＬＤＫ,70,,,,平成25年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第２四半期,未改装,,7.361727836017593
45023484,中古マンション等,,45201,宮崎県,宮崎市,錦本町,宮崎,10,４ＬＤＫ,80,,,,平成13年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第２四半期,,,7.204119982655925
45042202,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,8,２ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2007年第２四半期,未改装,,6.897627091290442
45022196,中古マンション等,,45201,宮崎県,宮崎市,江平西,宮崎神宮,16,４ＬＤＫ,85,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第１四半期,改装済,,7.230448921378274
45022223,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,6,３ＬＤＫ,85,,,,平成4年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第２四半期,未改装,,7.113943352306837
45023751,中古マンション等,,45201,宮崎県,宮崎市,船塚,宮崎,30分?60分,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第３四半期,未改装,,7.342422680822207
45027146,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,19,３ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第２四半期,改装済,,7.113943352306837
45038704,中古マンション等,,45201,宮崎県,宮崎市,大字芳士,蓮ケ池,6,３ＬＤＫ,70,,,,平成4年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第２四半期,改装済,,7.113943352306837
45006883,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,7,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第３四半期,未改装,,6.929418925714293
45033077,中古マンション等,,45202,宮崎県,都城市,妻ケ丘町,都城,10,４ＬＤＫ,85,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第４四半期,未改装,,7.204119982655925
45025904,中古マンション等,,45201,宮崎県,宮崎市,城ケ崎,南宮崎,17,３ＬＤＫ,75,,,,平成7年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第４四半期,改装済,,7.113943352306837
45006471,中古マンション等,,45202,宮崎県,都城市,上川東,都城,15,２ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第３四半期,未改装,,6.778151250383644
45027285,中古マンション等,,45201,宮崎県,宮崎市,和知川原,宮崎,28,３ＬＤＫ,75,,,,平成17年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第２四半期,未改装,,7.447158031342219
45042038,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,20,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第４四半期,改装済,,7.0
45031287,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,6,４ＬＤＫ,85,,,,昭和64年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第３四半期,改装済,,7.204119982655925
45032636,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,25,２ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第１四半期,未改装,,7.079181246047625
45004593,中古マンション等,,45201,宮崎県,宮崎市,中津瀬町,宮崎,21,２ＬＤＫ,65,,,,昭和64年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第４四半期,改装済,,6.857332496431268
45022884,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,15,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2014年第１四半期,未改装,,7.146128035678238
45035313,中古マンション等,,45201,宮崎県,宮崎市,橘通東,宮崎,19,１Ｋ,15,,,,昭和64年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第１四半期,未改装,,6.0
45042994,中古マンション等,,45201,宮崎県,宮崎市,高千穂通,宮崎,5,３ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2007年第３四半期,,,7.2552725051033065
45023028,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,16,３ＬＤＫ,65,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第４四半期,改装済,,7.079181246047625
45003400,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,20,１Ｋ,20,,,,平成4年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第４四半期,未改装,,6.431363764158987
45003337,中古マンション等,,45201,宮崎県,宮崎市,瀬頭,宮崎,13,３ＬＤＫ,85,,,,平成14年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2015年第４四半期,,,7.113943352306837
45037329,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,9,３ＬＤＫ,70,,,,平成3年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2009年第２四半期,未改装,,7.041392685158225
45000655,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,9,３ＬＤＫ,70,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2017年第１四半期,未改装,,6.991226075692495
45023720,中古マンション等,,45201,宮崎県,宮崎市,宮崎駅東,宮崎,13,３ＬＤＫ,80,,,,平成14年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2014年第２四半期,未改装,,7.301029995663981
45023681,中古マンション等,,45201,宮崎県,宮崎市,花殿町,宮崎,20,３ＬＤＫ,75,,,,平成16年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第２四半期,改装済,,7.3222192947339195
45037355,中古マンション等,,45201,宮崎県,宮崎市,大塚台西,宮崎,30分?60分,３ＬＤＫ,110,,,,平成8年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2009年第１四半期,改装済,,7.204119982655925
45025868,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,18,４ＬＤＫ,70,,,,平成8年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第４四半期,未改装,,7.176091259055681
45005459,中古マンション等,,45201,宮崎県,宮崎市,宮崎駅東,宮崎,9,,95,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2015年第３四半期,,,7.342422680822207
45036512,中古マンション等,,45202,宮崎県,都城市,年見町,都城,15,,55,,,,平成4年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第１四半期,,,6.778151250383644
45004821,中古マンション等,,45201,宮崎県,宮崎市,花殿町,宮崎,21,３ＬＤＫ,70,,,,平成23年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2019年第３四半期,未改装,,7.3222192947339195
45023721,中古マンション等,,45201,宮崎県,宮崎市,広島,宮崎,11,３ＬＤＫ,75,,,,平成11年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,300.0,2010年第１四半期,未改装,,7.176091259055681
45001680,中古マンション等,,45201,宮崎県,宮崎市,清武町加納,加納(宮崎),7,３ＬＤＫ,75,,,,平成5年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第２四半期,未改装,,6.991226075692495
45026131,中古マンション等,,45203,宮崎県,延岡市,船倉町,延岡,13,４ＬＤＫ,80,,,,平成14年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2010年第２四半期,未改装,調停・競売等,7.041392685158225
45038512,中古マンション等,,45201,宮崎県,宮崎市,中村西,南宮崎,14,３ＤＫ,55,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第１四半期,改装済,,6.939519252618618
45043292,中古マンション等,,45201,宮崎県,宮崎市,広島,宮崎,6,３ＬＤＫ,95,,,,戦前,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第２四半期,未改装,,7.342422680822207
45024679,中古マンション等,,45201,宮崎県,宮崎市,大島町,宮崎神宮,10,３ＤＫ,65,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2011年第４四半期,未改装,調停・競売等,6.707570176097937
45023848,中古マンション等,,45201,宮崎県,宮崎市,松橋,宮崎,25,２ＬＤＫ,70,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,200.0,2010年第４四半期,未改装,,6.986771734266245
45003879,中古マンション等,,45201,宮崎県,宮崎市,谷川,南宮崎,25,３ＬＤＫ,80,,,,平成2年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第４四半期,未改装,,6.991226075692495
45023186,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,３ＤＫ,55,,,,平成2年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第１四半期,未改装,,6.8750612633917
45032156,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,30分?60分,１ＤＫ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2012年第１四半期,改装済,,6.041392685158225
45000144,中古マンション等,,45201,宮崎県,宮崎市,吾妻町,宮崎,20,３ＬＤＫ,70,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,7.113943352306837
45004580,中古マンション等,,45201,宮崎県,宮崎市,中津瀬町,宮崎,20,２ＬＤＫ,70,,,,平成27年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第３四半期,改装済,,7.342422680822207
45003408,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,26,３ＬＤＫ,70,,,,平成7年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,300.0,2016年第１四半期,未改装,,7.113943352306837
45032025,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,14,４ＬＤＫ,100,,,,平成17年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2012年第３四半期,未改装,,7.342422680822207
45000983,中古マンション等,,45201,宮崎県,宮崎市,大坪町,南宮崎,30分?60分,１ＬＤＫ,15,,,,平成3年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第２四半期,改装済,,6.301029995663981
45037307,中古マンション等,,45201,宮崎県,宮崎市,老松,宮崎,9,４ＬＤＫ,95,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第３四半期,改装済,,7.146128035678238
45002004,中古マンション等,,45201,宮崎県,宮崎市,源藤町,南宮崎,24,４ＬＤＫ,85,,,,平成7年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,改装済,,7.113943352306837
45023018,中古マンション等,,45201,宮崎県,宮崎市,清水,宮崎,14,２ＬＤＫ,65,,,,平成13年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第２四半期,改装済,,7.146128035678238
45042861,中古マンション等,,45201,宮崎県,宮崎市,大工,宮崎,18,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第２四半期,未改装,調停・競売等,6.301029995663981
45040387,中古マンション等,,45203,宮崎県,延岡市,萩町,延岡,3,１Ｋ,20,,,,平成3年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第４四半期,未改装,,6.176091259055681
45022206,中古マンション等,,45201,宮崎県,宮崎市,江平東,宮崎神宮,20,３ＬＤＫ,70,,,,昭和64年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第１四半期,未改装,,6.963787827345556
45025864,中古マンション等,,45201,宮崎県,宮崎市,下北方町,宮崎神宮,18,３ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第４四半期,未改装,,7.204119982655925
45026593,中古マンション等,,45201,宮崎県,宮崎市,鶴島,宮崎,30分?60分,３ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2011年第２四半期,,,7.2552725051033065
45025140,中古マンション等,,45201,宮崎県,宮崎市,清武町加納,加納(宮崎),7,３ＬＤＫ,75,,,,平成5年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第１四半期,未改装,,6.8512583487190755
45039207,中古マンション等,,45202,宮崎県,都城市,小松原町,都城,8,２ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,500.0,2009年第２四半期,未改装,調停・競売等,6.690196080028514
45042034,中古マンション等,,45201,宮崎県,宮崎市,大字赤江,,,１ＤＫ,25,,,,平成2年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2008年第２四半期,改装済,,6.477121254719663
45001368,中古マンション等,,45201,宮崎県,宮崎市,京塚,南宮崎,13,２ＬＤＫ,75,,,,,,,住宅,,,,近隣商業地域,80.0,300.0,2019年第２四半期,未改装,,7.361727836017593
45008174,中古マンション等,,45202,宮崎県,都城市,年見町,都城,15,３ＤＫ,55,,,,平成4年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2019年第３四半期,改装済,,6.845098040014257
45023902,中古マンション等,,45201,宮崎県,宮崎市,柳丸町,宮崎,23,４ＬＤＫ,85,,,,平成7年,ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2010年第２四半期,未改装,,7.176091259055681
