ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
9037140,中古マンション等,,9213,栃木県,那須塩原市,塩原,西那須野,2H?,１ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第２四半期,,,5.903089986991944
9037730,中古マンション等,,9201,栃木県,宇都宮市,元今泉,宇都宮,10,２ＬＤＫ,65,,,,平成24年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,7.447158031342219
9012698,中古マンション等,,9201,栃木県,宇都宮市,馬場通り,宇都宮,14,２ＤＫ,60,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第１四半期,未改装,,7.447158031342219
9041324,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,6,１Ｋ,20,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,未改装,,6.278753600952829
9005348,中古マンション等,,9201,栃木県,宇都宮市,東簗瀬,宇都宮,28,２ＤＫ,50,,,,平成4年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,未改装,,6.707570176097937
9068540,中古マンション等,,9213,栃木県,那須塩原市,西朝日町,西那須野,4,３ＬＤＫ,65,,,,平成16年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,7.079181246047625
9006379,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,6,１Ｋ,20,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第４四半期,未改装,,6.2552725051033065
9041316,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,8,１Ｋ,25,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第３四半期,未改装,,6.278753600952829
9003923,中古マンション等,,9201,栃木県,宇都宮市,戸祭,東武宇都宮,30分?60分,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第２四半期,改装済,,7.414973347970818
9035050,中古マンション等,,9213,栃木県,那須塩原市,大原間,那須塩原,10,２ＬＤＫ,50,,,,平成8年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第３四半期,未改装,,6.977723605288848
9018058,中古マンション等,,9205,栃木県,鹿沼市,晃望台,鹿沼,18,３ＬＤＫ,70,,,,平成18年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第３四半期,未改装,,7.301029995663981
9018022,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,12,３ＬＤＫ,70,,,,平成12年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2011年第１四半期,未改装,,7.230448921378274
9007425,中古マンション等,,9201,栃木県,宇都宮市,今泉町,宇都宮,19,３ＬＤＫ,65,,,,平成7年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第４四半期,未改装,,6.977723605288848
9032041,中古マンション等,,9201,栃木県,宇都宮市,睦町,宇都宮,,３ＬＤＫ,50,,,,平成7年,ＲＣ,住宅,,,,,,,,2008年第２四半期,改装済,,6.924279286061882
9012676,中古マンション等,,9201,栃木県,宇都宮市,馬場通り,宇都宮,14,２ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第４四半期,未改装,,7.491361693834273
9040372,中古マンション等,,9201,栃木県,宇都宮市,簗瀬町,宇都宮,30分?60分,３ＬＤＫ,75,,,,,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,未改装,,6.301029995663981
9001922,中古マンション等,,9201,栃木県,宇都宮市,桜,東武宇都宮,19,３ＬＤＫ,65,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,未改装,,7.2552725051033065
9039388,中古マンション等,,9201,栃木県,宇都宮市,東宿郷,宇都宮,8,２ＤＫ,50,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2009年第２四半期,未改装,調停・競売等,6.568201724066995
9029184,中古マンション等,,9201,栃木県,宇都宮市,東宿郷,宇都宮,7,３ＬＤＫ,80,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2008年第３四半期,未改装,,6.698970004336019
9035852,中古マンション等,,9213,栃木県,那須塩原市,北弥六,那須塩原,13,２ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,市街化区域及び市街化調整区域外の都市計画区域,60.0,200.0,2019年第２四半期,未改装,,7.176091259055681
9025926,中古マンション等,,9201,栃木県,宇都宮市,戸祭,東武宇都宮,30分?60分,２ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2007年第２四半期,未改装,,7.079181246047625
9000360,中古マンション等,,9201,栃木県,宇都宮市,一番町,宇都宮,11,,90,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第３四半期,未改装,,7.361727836017593
9060719,中古マンション等,,9208,栃木県,小山市,駅東通り,小山,6,４ＬＤＫ,85,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,改装済,,7.477121254719663
9014784,中古マンション等,,9201,栃木県,宇都宮市,睦町,東武宇都宮,23,１ＤＫ,25,,,,昭和63年,ＳＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2010年第４四半期,改装済,,6.5910646070264995
9006948,中古マンション等,,9201,栃木県,宇都宮市,元今泉,宇都宮,9,３ＬＤＫ,75,,,,平成18年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,未改装,,7.361727836017593
9029979,中古マンション等,,9201,栃木県,宇都宮市,宿郷,宇都宮,7,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,5.301029995663981
9006353,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,6,２ＬＤＫ,55,,,,昭和64年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,未改装,,6.812913356642856
9046741,中古マンション等,,9213,栃木県,那須塩原市,塩原,西那須野,2H?,２ＬＤＫ,65,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第２四半期,未改装,,6.301029995663981
9000441,中古マンション等,,9201,栃木県,宇都宮市,今泉町,宇都宮,19,,60,,,,平成7年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2016年第２四半期,,,7.0
9026263,中古マンション等,,9201,栃木県,宇都宮市,材木町,東武宇都宮,8,２ＤＫ,45,,,,昭和59年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,,6.698970004336019
9001901,中古マンション等,,9201,栃木県,宇都宮市,桜,東武宇都宮,20,３ＬＤＫ,70,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,7.361727836017593
9036609,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,6,１Ｋ,20,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,改装済,,6.113943352306837
9006975,中古マンション等,,9201,栃木県,宇都宮市,元今泉,宇都宮,10,３ＬＤＫ,60,,,,平成8年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第２四半期,未改装,,6.799340549453582
9000239,中古マンション等,,9201,栃木県,宇都宮市,泉が丘,宇都宮,30分?60分,１ＤＫ,25,,,,昭和62年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第３四半期,改装済,,6.431363764158987
9059425,中古マンション等,,9208,栃木県,小山市,駅東通り,小山,6,３ＤＫ,45,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,6.845098040014257
9002468,中古マンション等,,9201,栃木県,宇都宮市,下戸祭,東武宇都宮,23,１ＬＤＫ,55,,,,昭和62年,ＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2015年第１四半期,改装済,,6.414973347970818
9034389,中古マンション等,,9201,栃木県,宇都宮市,東宿郷,宇都宮,9,３ＬＤＫ,60,,,,昭和55年,ＳＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第４四半期,未改装,,6.690196080028514
9016976,中古マンション等,,9202,栃木県,足利市,鹿島町,山前,1,３ＬＤＫ,55,,,,,ＲＣ,住宅,,,,,,,,2010年第４四半期,未改装,,6.477121254719663
9018059,中古マンション等,,9205,栃木県,鹿沼市,晃望台,鹿沼,19,３ＬＤＫ,70,,,,平成18年,ＳＲＣ,住宅,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2016年第２四半期,未改装,,7.301029995663981
9007138,中古マンション等,,9201,栃木県,宇都宮市,簗瀬,宇都宮,10,３ＬＤＫ,70,,,,平成11年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第２四半期,改装済,,7.146128035678238
9021881,中古マンション等,,9202,栃木県,足利市,通,足利,14,２ＬＤＫ,55,,,,,ＳＲＣ,住宅,,,,,,,,2011年第１四半期,未改装,,6.724275869600789
9039015,中古マンション等,,9201,栃木県,宇都宮市,峰町,宇都宮,29,３ＬＤＫ,65,,,,,ＲＣ,住宅,,,,,第２種住居地域,60.0,150.0,2013年第１四半期,未改装,,7.301029995663981
9012636,中古マンション等,,9201,栃木県,宇都宮市,馬場通り,宇都宮,15,２ＬＤＫ,60,,,,平成22年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2010年第４四半期,未改装,,7.447158031342219
9023897,中古マンション等,,9208,栃木県,小山市,城東,小山,10,４ＬＤＫ,85,,,,平成17年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.380211241711606
9006651,中古マンション等,,9201,栃木県,宇都宮市,宮みらい,宇都宮,4,３ＬＤＫ,85,,,,平成26年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第１四半期,改装済,,7.505149978319906
9000435,中古マンション等,,9201,栃木県,宇都宮市,今泉町,宇都宮,20,４ＤＫ,65,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2017年第１四半期,未改装,,6.903089986991944
9000073,中古マンション等,,9201,栃木県,宇都宮市,石井町,宇都宮,30分?60分,３ＬＤＫ,70,,,,平成13年,ＲＣ,,住宅,,,,第２種中高層住居専用地域,60.0,200.0,2019年第１四半期,未改装,,7.146128035678238
9037107,中古マンション等,,9213,栃木県,那須塩原市,塩原,西那須野,2H?,１ＤＫ,30,,,,平成4年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第３四半期,改装済,,6.079181246047625
9000017,中古マンション等,,9201,栃木県,宇都宮市,旭,東武宇都宮,10,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第３四半期,改装済,,7.278753600952829
9015920,中古マンション等,,9201,栃木県,宇都宮市,本丸町,東武宇都宮,15,３ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,未改装,,7.113943352306837
9043731,中古マンション等,,9202,栃木県,足利市,新山町,足利,30分?60分,２ＬＤＫ,65,,,,平成10年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,7.361727836017593
9040298,中古マンション等,,9208,栃木県,小山市,城山町,小山,5,,75,,,,平成25年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第４四半期,未改装,,7.462397997898956
9003602,中古マンション等,,9201,栃木県,宇都宮市,鶴田町,東武宇都宮,29,３ＬＤＫ,65,,,,昭和63年,ＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2019年第４四半期,未改装,,6.919078092376074
9022676,中古マンション等,,9208,栃木県,小山市,駅東通り,小山,6,３ＬＤＫ,45,,,,平成3年,,住宅,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,,,6.785329835010767
9023753,中古マンション等,,9208,栃木県,小山市,城東,小山,20,３ＬＤＫ,60,,,,平成9年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2018年第４四半期,改装済,,7.113943352306837
9061378,中古マンション等,,9208,栃木県,小山市,城東,小山,16,３ＬＤＫ,60,,,,平成9年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2009年第１四半期,改装済,,7.079181246047625
9001944,中古マンション等,,9201,栃木県,宇都宮市,桜,東武宇都宮,15,３ＬＤＫ,75,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,改装済,,6.991226075692495
9053834,中古マンション等,,9213,栃木県,那須塩原市,塩原,西那須野,2H?,１ＬＤＫ,35,,,,平成7年,ＲＣ,住宅,その他,,,,商業地域,80.0,400.0,2014年第２四半期,未改装,,6.819543935541868
9006416,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,11,１Ｋ,20,,,,昭和63年,ＳＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第３四半期,未改装,,6.690196080028514
9007783,中古マンション等,,9201,栃木県,宇都宮市,駅前通り,宇都宮,3,１ＬＤＫ,45,,,,平成23年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2014年第３四半期,未改装,,7.230448921378274
9006277,中古マンション等,,9201,栃木県,宇都宮市,駅前通り,宇都宮,6,３ＬＤＫ,60,,,,昭和60年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,6.863322860120456
9023777,中古マンション等,,9208,栃木県,小山市,城東,小山,15,３ＬＤＫ,70,,,,平成9年,ＳＲＣ,,住宅,,,,第１種住居地域,60.0,200.0,2018年第１四半期,未改装,,7.146128035678238
9000323,中古マンション等,,9201,栃木県,宇都宮市,一条,東武宇都宮,10,２ＬＤＫ,65,,,,平成14年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2016年第３四半期,未改装,,7.230448921378274
9061810,中古マンション等,,9208,栃木県,小山市,城東,小山,25,１ＬＤＫ,60,,,,平成7年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第４四半期,改装済,,6.886490725172482
9038825,中古マンション等,,9201,栃木県,宇都宮市,南大通り,宇都宮,6,１Ｋ,20,,,,昭和64年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,,,6.477121254719663
9002544,中古マンション等,,9201,栃木県,宇都宮市,宿郷,宇都宮,6,,60,,,,平成9年,ＳＲＣ,,その他,,,,商業地域,80.0,400.0,2019年第２四半期,,,7.146128035678238
