ID,種類,地域,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,間取り,面積（㎡）,土地の形状,間口,延床面積（㎡）,建築年,建物の構造,用途,今後の利用目的,前面道路：方位,前面道路：種類,前面道路：幅員（ｍ）,都市計画,建ぺい率（％）,容積率（％）,取引時点,改装,取引の事情等,取引価格（総額）_log
10004299,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2018年第２四半期,改装済,,6.977723605288848
10048742,中古マンション等,,10202,群馬県,高崎市,元紺屋町,高崎(ＪＲ),10,１Ｒ,15,,,,平成5年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第４四半期,未改装,,6.361727836017593
10008326,中古マンション等,,10202,群馬県,高崎市,高砂町,高崎(ＪＲ),15,４ＬＤＫ,105,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第１四半期,未改装,,7.544068044350276
10022708,中古マンション等,,10205,群馬県,太田市,藤阿久町,太田(群馬),29,２ＬＤＫ,45,,,,平成2年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第２四半期,未改装,,6.6020599913279625
10008159,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),20,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第３四半期,未改装,,6.863322860120456
10004197,中古マンション等,,10201,群馬県,前橋市,三河町,前橋,9,１ＤＫ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第４四半期,,,6.477121254719663
10036263,中古マンション等,,10201,群馬県,前橋市,元総社町,新前橋,28,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第２四半期,未改装,,6.278753600952829
10000385,中古マンション等,,10201,群馬県,前橋市,天川原町,前橋,16,３ＬＤＫ,60,,,,,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2015年第１四半期,未改装,,6.812913356642856
10013847,中古マンション等,,10203,群馬県,桐生市,宮前町,桐生,5,,50,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,未改装,,6.763427993562937
10047222,中古マンション等,,10202,群馬県,高崎市,連雀町,高崎(ＪＲ),9,４ＬＤＫ,90,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2012年第２四半期,未改装,,7.447158031342219
10007186,中古マンション等,,10202,群馬県,高崎市,鞘町,高崎(ＪＲ),11,１Ｋ,30,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2016年第２四半期,未改装,,6.653212513775344
10023594,中古マンション等,,10202,群馬県,高崎市,八島町,高崎(ＪＲ),7,３ＬＤＫ,70,,,,平成19年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2011年第４四半期,未改装,,7.431363764158987
10020315,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),21,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2011年第２四半期,改装済,,6.812913356642856
10015049,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),21,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第３四半期,未改装,,6.8750612633917
10007336,中古マンション等,,10201,群馬県,前橋市,新前橋町,新前橋,11,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第２四半期,改装済,,6.477121254719663
10007176,中古マンション等,,10202,群馬県,高崎市,鞘町,高崎(ＪＲ),21,２ＤＫ,50,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2019年第２四半期,未改装,,6.959041392321094
10002789,中古マンション等,,10201,群馬県,前橋市,千代田町,前橋,20,２ＬＤＫ,60,,,,平成18年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2017年第４四半期,未改装,,7.079181246047625
10002101,中古マンション等,,10201,群馬県,前橋市,下小出町,前橋,30分?60分,２ＬＤＫ,70,,,,平成18年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第３四半期,未改装,,7.278753600952829
10035216,中古マンション等,,10201,群馬県,前橋市,本町,前橋,8,,45,,,,平成2年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第４四半期,未改装,,6.477121254719663
10038767,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,13,３ＬＤＫ,75,,,,平成22年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2013年第１四半期,未改装,,7.447158031342219
10043443,中古マンション等,,10204,群馬県,伊勢崎市,中央町,新伊勢崎,3,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,400.0,2008年第４四半期,未改装,,7.3979400086720375
10017621,中古マンション等,,10204,群馬県,伊勢崎市,平和町,伊勢崎,11,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2015年第４四半期,未改装,,6.724275869600789
10010567,中古マンション等,,10201,群馬県,前橋市,元総社町,新前橋,16,２ＬＤＫ,65,,,,平成21年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2010年第４四半期,未改装,,7.2552725051033065
10040205,中古マンション等,,10201,群馬県,前橋市,元総社町,新前橋,27,１Ｋ,15,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第１四半期,未改装,,6.2552725051033065
10034922,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,14,３ＬＤＫ,80,,,,平成22年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2012年第１四半期,未改装,,7.477121254719663
10038737,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,13,２ＤＫ,60,,,,平成3年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2013年第３四半期,未改装,,7.230448921378274
10039514,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,２ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,改装済,,7.230448921378274
10043457,中古マンション等,,10202,群馬県,高崎市,高砂町,高崎(ＪＲ),18,１ＤＫ,25,,,,平成4年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,未改装,,6.491361693834273
10005872,中古マンション等,,10202,群馬県,高崎市,貝沢町,高崎問屋町,6,２ＤＫ,30,,,,昭和50年,ＳＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2017年第１四半期,未改装,,6.0
10052467,中古マンション等,,10205,群馬県,太田市,新井町,太田(群馬),17,３ＬＤＫ,70,,,,平成14年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第１四半期,未改装,,7.230448921378274
10018367,中古マンション等,,10202,群馬県,高崎市,上佐野町,高崎(ＪＲ),29,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2014年第２四半期,未改装,,6.832508912706237
10030136,中古マンション等,,10204,群馬県,伊勢崎市,下植木町,新伊勢崎,18,３ＤＫ,50,,,,平成3年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第３四半期,未改装,,6.6020599913279625
10006671,中古マンション等,,10202,群馬県,高崎市,北双葉町,高崎(ＪＲ),8,３ＬＤＫ,75,,,,平成17年,ＲＣ,,住宅,,,,第２種住居地域,60.0,200.0,2019年第３四半期,未改装,,7.477121254719663
10010496,中古マンション等,,10202,群馬県,高崎市,宮元町,高崎(ＪＲ),9,２ＬＤＫ,65,,,,平成12年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2017年第４四半期,未改装,,7.2552725051033065
10026985,中古マンション等,,10201,群馬県,前橋市,大友町,新前橋,23,３ＬＤＫ,75,,,,平成15年,ＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2012年第３四半期,改装済,,7.230448921378274
10015290,中古マンション等,,10202,群馬県,高崎市,高砂町,高崎(ＪＲ),15,４ＬＤＫ,90,,,,平成19年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第３四半期,未改装,,7.3979400086720375
10000830,中古マンション等,,10201,群馬県,前橋市,大友町,新前橋,13,１ＤＫ,20,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,改装済,,6.2552725051033065
10016245,中古マンション等,,10204,群馬県,伊勢崎市,中央町,新伊勢崎,3,３ＬＤＫ,65,,,,平成19年,ＲＣ,,住宅,,,,近隣商業地域,80.0,200.0,2018年第４四半期,未改装,,7.079181246047625
10003863,中古マンション等,,10201,群馬県,前橋市,古市町,新前橋,10,１Ｋ,20,,,,平成4年,ＲＣ,,住宅,,,,工業地域,60.0,200.0,2018年第２四半期,未改装,,6.079181246047625
10009876,中古マンション等,,10201,群馬県,前橋市,大友町,新前橋,19,１ＤＫ,20,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第４四半期,改装済,,6.3222192947339195
10007099,中古マンション等,,10202,群馬県,高崎市,小八木町,井野(群馬),17,２ＬＤＫ,50,,,,平成3年,ＳＲＣ,住宅,住宅,,,,市街化調整区域,70.0,200.0,2020年第１四半期,改装済,,6.819543935541868
10021347,中古マンション等,,10202,群馬県,高崎市,高砂町,高崎(ＪＲ),16,３ＬＤＫ,75,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第１四半期,未改装,,7.113943352306837
10019882,中古マンション等,,10202,群馬県,高崎市,白銀町,高崎(ＪＲ),10,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,600.0,2011年第１四半期,,,7.414973347970818
10014611,中古マンション等,,10202,群馬県,高崎市,白銀町,高崎(ＪＲ),8,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,未改装,,7.447158031342219
10004487,中古マンション等,,10201,群馬県,前橋市,元総社町,新前橋,27,２ＤＫ,35,,,,平成2年,ＳＲＣ,,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,未改装,,5.623249290397901
10011384,中古マンション等,,10201,群馬県,前橋市,国領町,前橋,26,３ＬＤＫ,70,,,,平成15年,ＲＣ,住宅,住宅,,,,近隣商業地域,80.0,200.0,2014年第４四半期,未改装,,7.176091259055681
10004991,中古マンション等,,10202,群馬県,高崎市,あら町,高崎(ＪＲ),8,４ＬＤＫ,95,,,,平成21年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2018年第４四半期,未改装,,7.672097857935717
10029264,中古マンション等,,10202,群馬県,高崎市,栄町,高崎(ＪＲ),3,３ＬＤＫ,80,,,,平成10年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2007年第３四半期,未改装,,7.556302500767288
10002760,中古マンション等,,10201,群馬県,前橋市,千代田町,前橋,18,２ＤＫ,40,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,未改装,,6.724275869600789
10002807,中古マンション等,,10201,群馬県,前橋市,千代田町,前橋,23,３ＬＤＫ,75,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第１四半期,未改装,,7.3222192947339195
10000889,中古マンション等,,10201,群馬県,前橋市,表町,前橋,5,１Ｋ,15,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第４四半期,未改装,,6.2552725051033065
10047376,中古マンション等,,10202,群馬県,高崎市,乗附町,高崎(ＪＲ),30分?60分,２ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,第１種低層住居専用地域,40.0,80.0,2013年第１四半期,改装済,,6.732393759822968
10004348,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2015年第１四半期,未改装,,6.653212513775344
10038979,中古マンション等,,10202,群馬県,高崎市,貝沢町,高崎問屋町,6,２ＬＤＫ,55,,,,昭和49年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2009年第２四半期,未改装,,6.2552725051033065
10000899,中古マンション等,,10201,群馬県,前橋市,表町,前橋,7,２ＬＤＫ＋Ｓ,60,,,,平成21年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第４四半期,,,7.176091259055681
10054969,中古マンション等,,10205,群馬県,太田市,新井町,太田(群馬),22,１Ｋ,25,,,,平成3年,ＲＣ,住宅,,,,,第１種中高層住居専用地域,60.0,200.0,2013年第１四半期,改装済,,6.3979400086720375
10018766,中古マンション等,,10205,群馬県,太田市,飯田町,太田(群馬),4,３ＬＤＫ,70,,,,昭和60年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第３四半期,未改装,,6.929418925714293
10008102,中古マンション等,,10202,群馬県,高崎市,末広町,北高崎,11,３ＬＤＫ,80,,,,,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2020年第１四半期,未改装,,7.431363764158987
10039466,中古マンション等,,10202,群馬県,高崎市,上佐野町,高崎(ＪＲ),28,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2012年第２四半期,改装済,,6.880813592280791
10018673,中古マンション等,,10205,群馬県,太田市,新井町,太田(群馬),23,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第３四半期,未改装,,7.342422680822207
10018365,中古マンション等,,10202,群馬県,高崎市,上佐野町,高崎(ＪＲ),26,３ＬＤＫ,65,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第３四半期,未改装,,6.977723605288848
10021772,中古マンション等,,10202,群馬県,高崎市,問屋町,高崎問屋町,11,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2014年第１四半期,未改装,,7.342422680822207
10015642,中古マンション等,,10204,群馬県,伊勢崎市,三光町,伊勢崎,18,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2018年第３四半期,改装済,,6.653212513775344
10016610,中古マンション等,,10202,群馬県,高崎市,飯塚町,高崎問屋町,11,２ＬＤＫ,70,,,,平成10年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第２四半期,未改装,調停・競売等,7.079181246047625
10014242,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,14,３ＬＤＫ,70,,,,平成22年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2011年第３四半期,未改装,,7.462397997898956
10021067,中古マンション等,,10201,群馬県,前橋市,新前橋町,新前橋,10,１Ｋ,25,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第４四半期,未改装,,6.380211241711606
10022938,中古マンション等,,10205,群馬県,太田市,本町,太田(群馬),12,３ＬＤＫ,70,,,,平成20年,ＲＣ,住宅,住宅,,,,第２種住居地域,60.0,200.0,2016年第１四半期,改装済,,7.3222192947339195
10009990,中古マンション等,,10201,群馬県,前橋市,三河町,前橋,8,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2010年第４四半期,未改装,,6.924279286061882
10015242,中古マンション等,,10201,群馬県,前橋市,三河町,前橋,9,１ＤＫ,25,,,,平成3年,ＳＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第４四半期,未改装,,6.505149978319906
10000933,中古マンション等,,10201,群馬県,前橋市,表町,前橋,4,１ＤＫ,25,,,,平成2年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第４四半期,改装済,,6.447158031342219
10043439,中古マンション等,,10204,群馬県,伊勢崎市,中央町,新伊勢崎,3,３ＬＤＫ,70,,,,平成19年,ＲＣ,住宅,,,,,近隣商業地域,80.0,200.0,2008年第４四半期,未改装,,7.447158031342219
10031365,中古マンション等,,10201,群馬県,前橋市,城東町,中央前橋,4,３ＬＤＫ,75,,,,平成20年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2009年第２四半期,,,7.361727836017593
10004874,中古マンション等,,10202,群馬県,高崎市,旭町,高崎(ＪＲ),6,３ＬＤＫ,70,,,,平成27年,ＲＣ,住宅,住宅,,,,商業地域,80.0,600.0,2015年第２四半期,改装済,,7.6020599913279625
10030999,中古マンション等,,10201,群馬県,前橋市,表町,前橋,4,１ＤＫ,25,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2013年第２四半期,未改装,,6.544068044350276
10027544,中古マンション等,,10201,群馬県,前橋市,大渡町,前橋,30分?60分,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第４四半期,未改装,,6.698970004336019
10000750,中古マンション等,,10201,群馬県,前橋市,大手町,前橋,15,３ＬＤＫ,65,,,,平成17年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2018年第２四半期,改装済,,7.2552725051033065
10014810,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,３ＬＤＫ,60,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2011年第２四半期,未改装,,6.826074802700826
10017968,中古マンション等,,10201,群馬県,前橋市,大渡町,新前橋,25,,60,,,,平成2年,ＳＲＣ,住宅,,,,,工業地域,60.0,200.0,2007年第３四半期,,,6.633468455579586
10014630,中古マンション等,,10202,群馬県,高崎市,白銀町,高崎(ＪＲ),8,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,,,,,商業地域,,,2010年第２四半期,未改装,,7.431363764158987
10034736,中古マンション等,,10201,群馬県,前橋市,古市町,新前橋,6,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第１四半期,改装済,,6.812913356642856
10004329,中古マンション等,,10201,群馬県,前橋市,南町,前橋,12,１Ｋ,25,,,,平成4年,ＳＲＣ、ＲＣ,住宅,,,,,第２種中高層住居専用地域,60.0,200.0,2016年第２四半期,未改装,,6.4623979978989565
10034551,中古マンション等,,10204,群馬県,伊勢崎市,緑町,新伊勢崎,4,３ＬＤＫ,65,,,,平成19年,ＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第４四半期,改装済,,7.079181246047625
10039512,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,３ＬＤＫ,55,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第２四半期,未改装,,6.763427993562937
10003878,中古マンション等,,10201,群馬県,前橋市,古市町,新前橋,10,１Ｋ,20,,,,平成4年,ＲＣ,住宅,住宅,,,,工業地域,60.0,200.0,2017年第２四半期,未改装,,6.2552725051033065
10031923,中古マンション等,,10201,群馬県,前橋市,千代田町,前橋,18,２ＤＫ,40,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2012年第３四半期,未改装,,6.812913356642856
10000755,中古マンション等,,10201,群馬県,前橋市,大手町,前橋,15,４ＬＤＫ,80,,,,平成17年,ＲＣ,,住宅,,,,商業地域,80.0,400.0,2017年第３四半期,未改装,,7.361727836017593
10008163,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),15,２ＤＫ,45,,,,,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2015年第１四半期,,,6.724275869600789
10048858,中古マンション等,,10205,群馬県,太田市,本町,太田(群馬),11,３ＬＤＫ,60,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第４四半期,未改装,,7.447158031342219
10004285,中古マンション等,,10201,群馬県,前橋市,南町,前橋,8,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,住宅,,,,準工業地域,60.0,200.0,2020年第１四半期,改装済,,7.447158031342219
10021413,中古マンション等,,10202,群馬県,高崎市,高関町,高崎(ＪＲ),16,３ＬＤＫ,55,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2014年第３四半期,改装済,,6.991226075692495
10048860,中古マンション等,,10205,群馬県,太田市,本町,太田(群馬),11,３ＬＤＫ,65,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,,,7.462397997898956
10048862,中古マンション等,,10205,群馬県,太田市,本町,太田(群馬),11,２ＬＤＫ,55,,,,平成20年,ＲＣ,住宅,,,,,第２種住居地域,60.0,200.0,2008年第３四半期,未改装,,7.431363764158987
10031926,中古マンション等,,10202,群馬県,高崎市,常盤町,高崎(ＪＲ),30分?60分,４ＬＤＫ,70,,,,昭和50年,ＳＲＣ,住宅,,,,,第１種住居地域,60.0,200.0,2008年第４四半期,改装済,,6.681241237375588
10015644,中古マンション等,,10204,群馬県,伊勢崎市,三光町,伊勢崎,18,３ＬＤＫ,60,,,,平成2年,ＳＲＣ,,その他,,,,近隣商業地域,80.0,200.0,2018年第１四半期,未改装,,6.041392685158225
10045318,中古マンション等,,10202,群馬県,高崎市,栄町,高崎(ＪＲ),1,２ＬＤＫ,75,,,,,ＲＣ,住宅,,,,,,,,2013年第２四半期,未改装,,7.477121254719663
10015254,中古マンション等,,10201,群馬県,前橋市,三河町,前橋,9,１Ｋ,20,,,,平成3年,ＳＲＣ,住宅,その他,,,,第１種住居地域,60.0,200.0,2014年第３四半期,未改装,,6.380211241711606
10003987,中古マンション等,,10201,群馬県,前橋市,文京町,前橋,13,３ＬＤＫ,60,,,,平成3年,ＲＣ,住宅,住宅,,,,第１種住居地域,60.0,200.0,2016年第２四半期,未改装,,6.845098040014257
10046061,中古マンション等,,10205,群馬県,太田市,飯田町,太田(群馬),13,３ＬＤＫ,60,,,,平成18年,ＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第１四半期,未改装,,7.462397997898956
10007160,中古マンション等,,10202,群馬県,高崎市,栄町,高崎(ＪＲ),3,１ＬＤＫ,50,,,,平成10年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,改装済,,7.462397997898956
10002409,中古マンション等,,10201,群馬県,前橋市,住吉町,中央前橋,6,３ＬＤＫ,60,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2019年第３四半期,未改装,,6.8750612633917
10021342,中古マンション等,,10202,群馬県,高崎市,高砂町,高崎(ＪＲ),15,,65,,,,平成3年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2014年第３四半期,改装済,,7.079181246047625
10024987,中古マンション等,,10201,群馬県,前橋市,元総社町,新前橋,28,１ＬＤＫ,35,,,,平成2年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2008年第３四半期,改装済,調停・競売等,6.531478917042255
10004120,中古マンション等,,10201,群馬県,前橋市,本町,前橋,15,３ＬＤＫ,80,,,,平成21年,ＲＣ,,住宅,,,,商業地域,80.0,600.0,2019年第３四半期,未改装,,7.3222192947339195
10004292,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,３ＬＤＫ,60,,,,平成4年,ＲＣ,,住宅,,,,準工業地域,60.0,200.0,2019年第１四半期,未改装,,6.944482672150168
10031933,中古マンション等,,10205,群馬県,太田市,本町,太田(群馬),12,１Ｋ,15,,,,平成3年,鉄骨造,住宅,,,,,第１種住居地域,60.0,200.0,2010年第３四半期,未改装,,6.041392685158225
10007330,中古マンション等,,10201,群馬県,前橋市,新前橋町,新前橋,10,３ＬＤＫ,65,,,,平成3年,ＳＲＣ,住宅,,,,,商業地域,80.0,400.0,2010年第４四半期,改装済,,6.897627091290442
10012060,中古マンション等,,10202,群馬県,高崎市,貝沢町,高崎問屋町,5,３ＬＤＫ,55,,,,昭和50年,ＳＲＣ,住宅,,,,,準工業地域,60.0,200.0,2010年第３四半期,改装済,調停・競売等,6.3222192947339195
10039490,中古マンション等,,10201,群馬県,前橋市,南町,前橋,11,３ＬＤＫ,65,,,,平成4年,ＲＣ,住宅,,,,,準工業地域,60.0,200.0,2013年第３四半期,改装済,,7.2552725051033065
10008150,中古マンション等,,10202,群馬県,高崎市,末広町,高崎(ＪＲ),18,３ＬＤＫ,70,,,,平成21年,ＳＲＣ,住宅,住宅,,,,商業地域,80.0,400.0,2016年第２四半期,未改装,,7.301029995663981
10036236,中古マンション等,,10201,群馬県,前橋市,南町,前橋,8,３ＬＤＫ,80,,,,平成21年,ＲＣ,住宅,,,,,工業地域,60.0,200.0,2009年第３四半期,未改装,,7.477121254719663
